beer_name_key,avg_score,phone,brewery_key,phone_key,bros_score,city,brewery_name,state,style_name,abv,ratings_count,style_key,beer_name
155984,3.92,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,7.30,6,116,My Tai Hop T
171569,4.1,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Belgian Strong Pale Ale,,1,55,Oldie Goldie
105730,3.54,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Black Ale,5.70,2,175,Pale Is The New Black
179262,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,5.30,0,129,Pomegranate Unity
99095,3.55,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Irish Red Ale,6.80,1,161,Red Rye
80514,3.82,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Amber / Red Ale,7.00,113,128,Sabre-Toothed Squirrel
167556,4.49,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,English Barleywine,13.50,7,152,Single Barrel O. E.
76936,4.11,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Porter,6.00,232,159,Smog City Groundwork Coffee Porter
77874,3.7,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,5.80,33,129,Smog City LA Saison
76935,3.62,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Pale Ale (APA),4.90,16,97,Smog City XPA
188368,4.29,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,5.00,3,116,Smoochin' Capuchin
108037,4.15,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Milk / Sweet Stout,6.50,3,82,Something From Nothing
171568,3.85,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Brown Ale,6.30,1,73,Sour Brown
179261,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Wild Ale,,2,171,Spittin' & Cussin'
171567,4.29,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,6.80,17,116,Steamfunk 100% Brett IPA
155983,4.1,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,6.00,2,129,Tart Cherry Saison
77063,4.11,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Double / Imperial Stout,10.00,115,157,The Nothing
97863,3.66,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Tripel,8.00,2,58,Third Nipple Tripel
206496,3.95,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Wild Ale,7.50,3,171,This Sour Future
177592,3.71,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,5.30,42,129,Unity
206881,,(310) 828-7629,27944,3108287629,,Santa Monica,Santa Monica Brew Works,CA,Kölsch,4.80,2,85,310 Blonde Ale
143285,3.83,(310) 828-7629,27944,3108287629,,Santa Monica,Santa Monica Brew Works,CA,Witbier,5.30,7,48,Modern Wit
77062,3.08,(310) 828-7629,27944,3108287629,,Santa Monica,Santa Monica Brew Works,CA,English Pale Ale,,3,154,Promenade Pale Ale
190905,,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Blonde Ale,5.50,1,99, Beguile Belgian-Style Blonde Ale
155405,3.66,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Porter,7.20,17,159,3rd Anniversary Peanut Butter Chocolate Cream Porter
112107,3.37,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Witbier,5.20,4,48,Alkali Wit
147305,4,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Brown Ale,,1,73,Bake Head Brown
112109,3.24,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Blonde Ale,5.25,13,99,Bee Line Blonde
104512,3.67,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Strong Ale,10.00,19,78,Big 4 Strong Ale
170430,4.04,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,7.00,7,116,Blood Orange Panic
201031,4.25,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,7.00,3,116,Bloomer's Cut IPA
156304,4.05,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Belgian Pale Ale,6.80,1,54,Bruxy Lady
107974,4.04,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Smoked Beer,7.40,7,11,Burn Fog Smoked Porter
91136,3.68,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Amber / Red Ale,6.50,37,128,Daylight Amber
126154,3.77,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Saison / Farmhouse Ale,7.20,3,129,Delta King Saison
186809,3.95,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,,5,116,Discord
112108,3.35,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Dubbel,6.70,3,57,Dubble
135535,3.99,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Pale Ale (APA),5.00,12,97,Hoppy Palm Pale Ale
186806,4.07,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Flanders Red Ale,,2,53,Howling Kludde
106976,3.94,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Double / Imperial IPA,9.50,75,140,"Left Eye, Right Eye"
183422,4.07,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Double / Imperial IPA,10.60,4,140,Motherland
169162,3.98,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Porter,,27,159,Nukin' Futz Imperial Peanut Butter Choc Cream Porter
90131,3.84,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,7.00,145,116,Panic IPA
121334,3.92,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,6.80,9,116,Riot Act
108659,,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Amber / Red Ale,5.70,3,128,Skunk Train Red Ale
126155,3.52,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American IPA,4.90,9,116,Slow Roll Session IPA
112110,3.8,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Foreign / Export Stout,6.50,11,95,Soulman Stout
139997,3.94,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Märzen / Oktoberfest,5.50,4,29,Tracktoberfest
154744,4.22,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,Russian Imperial Stout,9.40,4,84,Unrelenting
147306,3.81,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Stout,,6,158,White Stout
155314,4.03,(916) 520-4677,27946,9165204677,,Sacramento,Track 7 Brewing Co.,CA,American Double / Imperial IPA,8.00,3,140,Yunabrew Blowback
156150,3.54,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Dubbel,8.30,1,57,Accelerator
83741,3.56,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Double / Imperial IPA,10.20,9,140,Afterburner
163058,3.77,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Brown Ale,5.70,1,73,Bard's Song (Pecan Brown Ale)
163053,3.75,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,7.00,1,116,Battle Cry
163056,3.56,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Amber / Red Ale,6.10,1,128,Blood Moon
86606,3.89,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Pale Ale (APA),5.50,12,97,Citrafuge XPA
114021,3.14,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Belgian Strong Pale Ale,8.50,5,55,Conundrum
105017,4.1,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Pale Lager,7.50,2,155,Day Game
126706,3.02,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Belgian Pale Ale,6.20,1,54,Drift
163054,3.77,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,7.20,1,116,El Robo Rye IPA
78720,3.07,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Rye Beer,6.60,3,12,Freya
78715,4,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Porter,6.10,13,159,Fusion
78717,3.01,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Blonde Ale,5.30,4,99,Gear Up
143387,4.2,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Pale Ale (APA),6.10,7,97,Grasshopper
163055,3.77,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Double / Imperial IPA,8.60,1,140,Hellified
150006,4.15,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,7.80,2,116,Hops Angeles
78718,3.56,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Pale Ale (APA),5.60,18,97,Ignition
78714,3.85,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Strong Ale,8.75,1,78,InauguAle
156151,4.11,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,7.00,2,116,Inertia
86604,3.49,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Märzen / Oktoberfest,5.50,2,29,Kranken
79769,3.55,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Irish Dry Stout,4.20,4,162,McLernon's
105034,3.86,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Russian Imperial Stout,,3,84,Mocha Dark Matter
163052,3.83,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Pale Ale (APA),5.50,1,97,Paladin
78716,3.3,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Hefeweizen,4.50,7,89,Pendulum
105016,4.02,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Extra Special / Strong Bitter (ESB),4.60,2,66,Pep's ESB
118636,3.55,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Witbier,5.50,2,48,Pivot
85806,3.57,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Kölsch,4.80,8,85,Potential Blonde
91082,3.55,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,7.10,19,116,Propulsion
187570,3.96,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,8.00,1,116,Propulsion With White & Yellow Peaches
107982,3.71,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Rye Beer,7.30,1,12,Radiant Rye
91761,2.94,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Irish Red Ale,5.20,4,161,Redline
78713,3.76,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Brown Ale,5.20,9,73,Rusted Gear
197184,,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Saison / Farmhouse Ale,7.00,1,129,Saison Acidifie
105049,3.54,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Saison / Farmhouse Ale,6.60,1,129,Saison Ete
83738,3.71,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Saison / Farmhouse Ale,6.70,2,129,Saison Printemps
107983,3.64,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Double / Imperial IPA,11.10,2,140,Second Gear
126707,3.42,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Berliner Weissbier,3.25,4,87,Slingshot
126708,3.58,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Berliner Weissbier,3.25,2,87,Slingshot - Pomegranate
163050,3.52,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Cream Ale,5.10,1,6,Squire
141984,3.5,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,5.80,1,116,TBD Hoppy
78719,3.81,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,6.60,6,116,Test Flight
202364,,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,6.30,0,116,Thrust
105050,3.74,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American IPA,3.60,9,116,Torque
91091,3.93,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,American Double / Imperial Stout,7.98,9,157,Velocity
83739,3.35,(661) 942-2337,27996,6619422337,,Lancaster,Kinetic Brewing Company,CA,Witbier,5.20,6,48,White Thai
195695,3.94,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Brown Ale,7.50,29,73,Anchor Argonaut Collection: Anchor Barrel Ale
178849,4.11,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Double / Imperial IPA,8.20,15,140,Anchor Argonaut Collection: Double Liberty IPA
89349,4.01,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Foreign / Export Stout,7.40,171,95,Anchor Argonaut Collection: Flying Cloud San Francisco Stout
97721,3.63,(415) 863-8350,28,4158638350,85,San Francisco,Anchor Brewing Company,CA,American Amber / Red Ale,6.00,941,128,Anchor BigLeaf Maple Autumn Red
23942,3.73,(415) 863-8350,28,4158638350,67,San Francisco,Anchor Brewing Company,CA,Bock,5.50,986,32,Anchor Bock Beer
171797,3.74,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Fruit / Vegetable Beer,6.00,15,9,Anchor Brewing Zymaster® Series No. 8: Luxardo® Cherry Ale
90090,3.74,(415) 863-8350,28,4158638350,90,San Francisco,Anchor Brewing Company,CA,American Pale Lager,4.90,1010,155,Anchor California Lager
162275,3.78,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Double / Imperial IPA,8.20,93,140,Anchor Double Liberty
53899,3.76,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Pale Ale (APA),5.90,659,97,Anchor Humming Ale
112128,3.67,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American IPA,6.50,1061,116,Anchor IPA
665,3.93,(415) 863-8350,28,4158638350,89,San Francisco,Anchor Brewing Company,CA,American IPA,5.90,3291,116,Anchor Liberty Ale
197837,,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Märzen / Oktoberfest,5.10,1,29,Anchor Oktoberfest
1445,3.93,(415) 863-8350,28,4158638350,84,San Francisco,Anchor Brewing Company,CA,English Barleywine,10.00,1895,152,Anchor Old Foghorn
47863,4.15,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Strong Ale,7.50,83,78,Anchor Our Barrel Ale
61,4.1,(415) 863-8350,28,4158638350,98,San Francisco,Anchor Brewing Company,CA,American Porter,5.60,3520,159,Anchor Porter
114810,3.58,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Saison / Farmhouse Ale,7.20,258,129,Anchor Saison Spring Ale
648,3.12,(415) 863-8350,28,4158638350,70,San Francisco,Anchor Brewing Company,CA,English Bitter,3.30,448,98,Anchor Small Beer
63,3.85,(415) 863-8350,28,4158638350,94,San Francisco,Anchor Brewing Company,CA,California Common / Steam Beer,4.90,5618,132,Anchor Steam Beer
2550,3.38,(415) 863-8350,28,4158638350,83,San Francisco,Anchor Brewing Company,CA,American Pale Wheat Ale,4.60,1291,93,Anchor Summer Beer
167302,3.4,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Pale Wheat Ale,4.50,102,93,Anchor Summer Wheat
133488,3.84,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Dark Wheat Ale,7.00,278,94,Anchor Winter Wheat
83904,3.51,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,English Dark Mild Ale,4.00,39,75,Anchor Zymaster Series No.2: Mark's Mild
179877,3.63,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Pale Lager,4.50,14,155,Anchor’s Meyer Lemon Lager
66961,3.69,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American Brown Ale,6.00,819,73,Brekle's Brown
138924,3.81,(415) 863-8350,28,4158638350,88,San Francisco,Anchor Brewing Company,CA,California Common / Steam Beer,5.60,178,132,Brotherhood Steam
177852,3.55,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Kölsch,5.30,3,85,California Uncommon
129664,3.53,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,California Common / Steam Beer,4.90,4,132,Dry Hopped Steam Beer
208680,,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,American IPA,6.70,0,116,Go West! IPA
209110,,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Fruit / Vegetable Beer,4.50,0,9,Mango Wheat
197461,3.8,(415) 863-8350,28,4158638350,,San Francisco,Anchor Brewing Company,CA,Winter Warmer,5.50,299,47,Our Special Ale 2015 (Anchor Christmas Ale)
84479,4.13,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American IPA,7.20,216,116,831 IPA
85920,3.9,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Black Ale,7.00,3,175,A Blackened Eye
193778,4.06,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Pale Ale (APA),5.90,4,97,A Time And A Place
78771,4.28,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Wild Ale,7.00,3,171,Adairius
85419,4.04,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Double / Imperial Stout,9.80,16,157,Adjunct Professor
87877,4.19,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Wild Ale,9.80,81,171,Adjunct Professor (Boysenberries)
84480,4.28,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Saison / Farmhouse Ale,6.50,108,129,Anaïs
88069,4.03,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Berliner Weissbier,4.00,5,87,And You Me
181221,4.39,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Saison / Farmhouse Ale,8.50,32,129,Another Alliteration
94887,4.41,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Wild Ale,7.20,153,171,Appreciation
171096,4.04,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Porter,6.70,14,159,Aptos St. Blues
85575,4,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Double / Imperial Stout,9.10,2,157,Barrel-Aged Professor
112479,3.94,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Oatmeal Stout,5.70,23,69,Branding Problem
167819,4.41,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Flanders Red Ale,6.90,11,53,Brandy Palimpsest
84481,3.87,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Belgian IPA,7.50,8,174,Brewer's Beard
94154,4.28,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Wild Ale,6.20,129,171,Bright Sea Blonde
112481,,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Saison / Farmhouse Ale,5.70,18,129,Capitola Sunset
98715,4.33,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Wild Ale,6.50,288,171,Cask 200
117744,4.32,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Saison / Farmhouse Ale,7.40,141,129,Cask Strawberry
84483,4,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Porter,6.50,120,159,Chavez
182280,4.29,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Porter,6.80,2,159,Chavez With Vanilla And Sarsaparilla (cask)
204747,,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Kölsch,5.20,2,85,Coaster Tick
84482,3.82,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Porter,,4,159,Cocoa Vanilla Joe
183807,4.38,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Porter,6.80,3,159,Coconut Bill
208230,,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,Saison / Farmhouse Ale,5.50,3,129,Concomitant
195785,,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Pale Ale (APA),4.70,4,97,Descent Into The Maelstrom
197207,4.38,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Pale Ale (APA),4.70,1,97,Descent Into The Malestrøm
167539,4.41,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Pale Ale (APA),5.30,22,97,Dog Disco
113104,4.02,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Stout,5.70,14,158,Donna's Blend
169491,4.25,(831) 295-8190,28019,8312958190,,Capitola,Sante Adairius Rustic Ales,CA,American Double / Imperial IPA,8.20,9,140,Double Lupulo
