ba_bros_val,ba_avg_score,ba_style,ba_brewery_name,ba_phone_key,ba_beer_name,ba_brewery_city,ba_brewery_state,ba_brewery_name_key,ba_abv,ba_phone,ba_ratings_count
-,-,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Bourbon Barrel Aged Dusk Till Dawn,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.50,(760) 707-1655,4
-,4.19,Scotch Ale / Wee Heavy,Pizza Port  Bressi Ranch,7607071655,Bourbon Barrel Way Heavy,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,4.3,Scotch Ale / Wee Heavy,Pizza Port  Bressi Ranch,7607071655,Brandy Barrel Aged Way Heavy,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.60,(760) 707-1655,5
-,-,English Brown Ale,Pizza Port  Bressi Ranch,7607071655,Bressi Brown With Columbia Roasters United Blend,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,1
-,-,English Brown Ale,Pizza Port  Bressi Ranch,7607071655,Bressi Brown With Ethiopia Guji Natural,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,1
-,-,English Brown Ale,Pizza Port  Bressi Ranch,7607071655,Bressi Brown With Sumatra Ulos Batak,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,1
-,3.82,American IPA,Pizza Port  Bressi Ranch,7607071655,Brewbies IPA (aka Breast IPA Ever),Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.30,(760) 707-1655,3
-,3.7,Fruit / Vegetable Beer,Pizza Port  Bressi Ranch,7607071655,Brewbies Pink Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.50,(760) 707-1655,5
-,3.17,American Brown Ale,Pizza Port  Bressi Ranch,7607071655,Brown Bear,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.10,(760) 707-1655,1
-,3.99,Scotch Ale / Wee Heavy,Pizza Port  Bressi Ranch,7607071655,Burns' Night,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.30,(760) 707-1655,5
-,3.53,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,California Honey Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,43
-,2.83,American Stout,Pizza Port  Bressi Ranch,7607071655,Camp Firewood,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,3
-,3.45,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,Cardiff Chronic,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,7
-,3.51,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,Carlsbad Chronic,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.80,(760) 707-1655,81
-,3.83,American IPA,Pizza Port  Bressi Ranch,7607071655,Carlsbad Connection,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,6
-,3.95,Milk / Sweet Stout,Pizza Port  Bressi Ranch,7607071655,Carlsbad Cow Stout,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,19
-,3.39,Cream Ale,Pizza Port  Bressi Ranch,7607071655,Carlsbad Cream Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,17
-,3.88,American Barleywine,Pizza Port  Bressi Ranch,7607071655,Carlsbad Farley - Bourbon Barrel,Carlsbad,CA,Pizza_Port__Bressi_Ranch,13.00,(760) 707-1655,2
-,3.93,American IPA,Pizza Port  Bressi Ranch,7607071655,Carlsbad Raceway,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,52
-,3.7,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Chingon!,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.00,(760) 707-1655,4
-,3.81,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Chinook Pale Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.40,(760) 707-1655,2
-,3.9,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Chinooki,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.20,(760) 707-1655,8
-,4.47,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Cho-Saiko,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.50,(760) 707-1655,23
-,3.76,Winter Warmer,Pizza Port  Bressi Ranch,7607071655,Christmas Saves Ernest,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,6
-,3.33,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,Chronic Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.95,(760) 707-1655,212
-,3.51,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,Chronic Ale - Lucky Charms,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.90,(760) 707-1655,1
-,3.45,Cream Ale,Pizza Port  Bressi Ranch,7607071655,Clemente Cream Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,3.80,(760) 707-1655,7
-,4.13,Milk / Sweet Stout,Pizza Port  Bressi Ranch,7607071655,Coco Loco ,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.60,(760) 707-1655,2
-,4.2,American Porter,Pizza Port  Bressi Ranch,7607071655,Coffee Monster,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,43
-,4.16,Scottish Ale,Pizza Port  Bressi Ranch,7607071655,Commando Scottish,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.00,(760) 707-1655,4
-,3.7,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Cotton's Double IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.60,(760) 707-1655,4
-,4.02,English Pale Mild Ale,Pizza Port  Bressi Ranch,7607071655,County Line,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,6
-,4.28,American IPA,Pizza Port  Bressi Ranch,7607071655,Coup D'etat,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.40,(760) 707-1655,3
-,4,Milk / Sweet Stout,Pizza Port  Bressi Ranch,7607071655,Cowabunga Cream Stout,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.70,(760) 707-1655,11
-,3.87,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Danger Zone,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.60,(760) 707-1655,10
-,3.92,American Stout,Pizza Port  Bressi Ranch,7607071655,Dank Side,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.10,(760) 707-1655,3
-,3.73,English Dark Mild Ale,Pizza Port  Bressi Ranch,7607071655,Dawn Patrol Dark,Carlsbad,CA,Pizza_Port__Bressi_Ranch,3.20,(760) 707-1655,52
-,-,American Stout,Pizza Port  Bressi Ranch,7607071655,Death Star,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.30,(760) 707-1655,5
-,4.37,American Porter,Pizza Port  Bressi Ranch,7607071655,Deeeez Smokin' Nuts,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.50,(760) 707-1655,21
-,3.93,Tripel,Pizza Port  Bressi Ranch,7607071655,Delilah,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.30,(760) 707-1655,4
-,3.97,American IPA,Pizza Port  Bressi Ranch,7607071655,Delusions Of Grandeur,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.50,(760) 707-1655,19
-,3.25,English Pale Ale,Pizza Port  Bressi Ranch,7607071655,Doctor Brew,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,1
-,4.03,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Doheny Double IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.00,(760) 707-1655,23
-,3.9,American Wild Ale,Pizza Port  Bressi Ranch,7607071655,Double Entendré,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,3
-,-,English Dark Mild Ale,Pizza Port  Bressi Ranch,7607071655,Dowson's Dark,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,0
-,3.15,Bière de Garde,Pizza Port  Bressi Ranch,7607071655,Draft Punk,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,6
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Drake's Hella Sesh,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.20,(760) 707-1655,0
-,-,American Porter,Pizza Port  Bressi Ranch,7607071655,Drip Tide,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.00,(760) 707-1655,1
-,3.77,Dubbel,Pizza Port  Bressi Ranch,7607071655,Dubbelicious,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,27
-,3.26,Belgian Pale Ale,Pizza Port  Bressi Ranch,7607071655,Dumb Blonde,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.10,(760) 707-1655,3
-,4.27,American Porter,Pizza Port  Bressi Ranch,7607071655,Dusk 'til Dawn,Carlsbad,CA,Pizza_Port__Bressi_Ranch,11.00,(760) 707-1655,1
-,4,American IPA,Pizza Port  Bressi Ranch,7607071655,El Camino IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.50,(760) 707-1655,44
-,3.96,Oatmeal Stout,Pizza Port  Bressi Ranch,7607071655,Ernest's Silky Smoove,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.40,(760) 707-1655,13
-,4.3,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Eukaryst Sinister Imperial Oatmeal Stout,Carlsbad,CA,Pizza_Port__Bressi_Ranch,12.00,(760) 707-1655,24
-,-,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Evil John Stout,Carlsbad,CA,Pizza_Port__Bressi_Ranch,12.00,(760) 707-1655,0
-,3.72,Tripel,Pizza Port  Bressi Ranch,7607071655,Faceplant,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.70,(760) 707-1655,22
-,3.66,American Strong Ale,Pizza Port  Bressi Ranch,7607071655,Feeding Frenzy,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,15
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Fish IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,2
-,3.52,Irish Dry Stout,Pizza Port  Bressi Ranch,7607071655,Fisticuffs,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,8
-,3.91,Hefeweizen,Pizza Port  Bressi Ranch,7607071655,Flying Hawaiin Hefeweizen,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.50,(760) 707-1655,14
-,3.63,English Pale Ale,Pizza Port  Bressi Ranch,7607071655,Foam Ball,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.20,(760) 707-1655,10
-,-,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Follow Your Passion,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.50,(760) 707-1655,5
-,3.75,American Brown Ale,Pizza Port  Bressi Ranch,7607071655,For Peet's Sake,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.50,(760) 707-1655,6
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Foxtrot IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.50,(760) 707-1655,4
-,3.51,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Funny Bone,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.60,(760) 707-1655,6
-,3.96,American Wild Ale,Pizza Port  Bressi Ranch,7607071655,Gecko Tears,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,1
-,3.25,American Pale Wheat Ale,Pizza Port  Bressi Ranch,7607071655,Gee A Wheat,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.10,(760) 707-1655,1
-,3.61,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Get To The Hopper,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.80,(760) 707-1655,17
-,4.22,American IPA,Pizza Port  Bressi Ranch,7607071655,Get Wet,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.37,(760) 707-1655,28
-,3.81,American IPA,Pizza Port  Bressi Ranch,7607071655,Ghost Spider Fire,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.20,(760) 707-1655,3
-,3.46,American Pale Wheat Ale,Pizza Port  Bressi Ranch,7607071655,Giggity Hoppy Wheat (with Fresh Equinox Hops),Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.00,(760) 707-1655,2
-,4.05,Belgian Pale Ale,Pizza Port  Bressi Ranch,7607071655,Gnomercy!,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.10,(760) 707-1655,2
-,-,American Pale Wheat Ale,Pizza Port  Bressi Ranch,7607071655,Gobble Gobble,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.10,(760) 707-1655,4
-,3.62,American Black Ale,Pizza Port  Bressi Ranch,7607071655,Good Bye Blue Sky,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.30,(760) 707-1655,7
-,3.92,American Brown Ale,Pizza Port  Bressi Ranch,7607071655,Good Grief Brown Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.00,(760) 707-1655,16
-,4.48,American Brown Ale,Pizza Port  Bressi Ranch,7607071655,Good Grief Brown Ale (with Toasted Coconut),Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,3.5,American Blonde Ale,Pizza Port  Bressi Ranch,7607071655,Grandview Golden,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,4.15,American IPA,Pizza Port  Bressi Ranch,7607071655,Grapefruit Puncher,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.30,(760) 707-1655,45
-,3.78,American Brown Ale,Pizza Port  Bressi Ranch,7607071655,Great American Brown,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.30,(760) 707-1655,13
-,3.76,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Grommet IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.70,(760) 707-1655,14
-,3.29,Witbier,Pizza Port  Bressi Ranch,7607071655,Guillame,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,4.19,American IPA,Pizza Port  Bressi Ranch,7607071655,Hakunama Ta Tas,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.20,(760) 707-1655,26
-,4.29,American IPA,Pizza Port  Bressi Ranch,7607071655,Han Shot First,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.30,(760) 707-1655,13
-,4.5,American IPA,Pizza Port  Bressi Ranch,7607071655,Haole Passion Fruit Ipa,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,2
-,3.78,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Happy Trail Pale Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.40,(760) 707-1655,15
-,3.85,Weizenbock,Pizza Port  Bressi Ranch,7607071655,Hasselhoff,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,6
-,3.75,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,HATER,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.50,(760) 707-1655,9
-,3.69,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Herban Legend,Carlsbad,CA,Pizza_Port__Bressi_Ranch,11.00,(760) 707-1655,4
-,3.74,American Blonde Ale,Pizza Port  Bressi Ranch,7607071655,High Maintenance Blonde,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.30,(760) 707-1655,2
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Hobbit Hunter,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.40,(760) 707-1655,2
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Hobbit Hunter IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,6
-,4.14,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Hop -15 Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,9
-,3.93,American IPA,Pizza Port  Bressi Ranch,7607071655,Hop Ramen,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.30,(760) 707-1655,7
-,4.26,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Hop Suey,Carlsbad,CA,Pizza_Port__Bressi_Ranch,11.00,(760) 707-1655,61
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Hopdouken,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.50,(760) 707-1655,1
-,3.63,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Hoppit,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.50,(760) 707-1655,2
-,4.08,American Barleywine,Pizza Port  Bressi Ranch,7607071655,Hops On Rye,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.00,(760) 707-1655,4
-,3.34,Märzen / Oktoberfest,Pizza Port  Bressi Ranch,7607071655,Hoptoberfest,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.40,(760) 707-1655,4
-,3.77,Euro Dark Lager,Pizza Port  Bressi Ranch,7607071655,Hot Rocks Lager,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.50,(760) 707-1655,362
-,3.87,Hefeweizen,Pizza Port  Bressi Ranch,7607071655,Hot Spots Hefeweizen,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,8
-,3.87,American Stout,Pizza Port  Bressi Ranch,7607071655,Hula Skirt,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,2
-,3.86,Saison / Farmhouse Ale,Pizza Port  Bressi Ranch,7607071655,In Bloom,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.20,(760) 707-1655,4
-,4.28,American Double / Imperial Pilsner,Pizza Port  Bressi Ranch,7607071655,India Pale Lager (Claudie's Lager),Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.00,(760) 707-1655,13
-,4.2,Russian Imperial Stout,Pizza Port  Bressi Ranch,7607071655,InFamous,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,34
-,4.39,Russian Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Infamous W/ Vanilla Beans,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,4
-,4.28,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Inhopsicated,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.10,(760) 707-1655,11
-,4.24,Irish Dry Stout,Pizza Port  Bressi Ranch,7607071655,Irish Coffee Bomb,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,6
-,3.78,Irish Red Ale,Pizza Port  Bressi Ranch,7607071655,Jameson's Irish Red,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,4
-,3.93,American IPA,Pizza Port  Bressi Ranch,7607071655,Jetty IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.30,(760) 707-1655,94
-,3.93,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Jules Winnfield,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.40,(760) 707-1655,18
-,4.21,American Porter,Pizza Port  Bressi Ranch,7607071655,Jump Start,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.50,(760) 707-1655,5
-,3.72,Dunkelweizen,Pizza Port  Bressi Ranch,7607071655,Junk 'n Da Trunkle Dunkle,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,9
-,3.83,Dunkelweizen,Pizza Port  Bressi Ranch,7607071655,Junk 'n Da Trunkle Dunkle (Rye Whiskey Barrel Aged W/ Maple),Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,1
-,4.13,American IPA,Pizza Port  Bressi Ranch,7607071655,Kash'd In,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.30,(760) 707-1655,6
-,4.16,American IPA,Pizza Port  Bressi Ranch,7607071655,Keep It Dankster,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.60,(760) 707-1655,3
-,3.94,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Killer Dana Double IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.75,(760) 707-1655,29
-,3.98,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Kook,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.50,(760) 707-1655,199
-,4.14,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Kung Foo Elvis,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.30,(760) 707-1655,39
-,3.95,Tripel,Pizza Port  Bressi Ranch,7607071655,La Flama Dorada,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.60,(760) 707-1655,5
-,4.15,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Lil' Guy,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.00,(760) 707-1655,1
-,3.75,Belgian Strong Dark Ale,Pizza Port  Bressi Ranch,7607071655,Liquid Mistletoe,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.70,(760) 707-1655,2
-,4.04,Saison / Farmhouse Ale,Pizza Port  Bressi Ranch,7607071655,Local Habitual Saison,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.00,(760) 707-1655,4
-,-,American IPA,Pizza Port  Bressi Ranch,7607071655,Lomo Mango IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,5
-,3.67,American Pale Lager,Pizza Port  Bressi Ranch,7607071655,Lost In Space,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,1
-,4.29,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Lou P Lin IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.00,(760) 707-1655,26
-,3.94,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Low Tide Fresh Hop Pale Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,20
-,3.92,Irish Red Ale,Pizza Port  Bressi Ranch,7607071655,Luck O' The Irish,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.70,(760) 707-1655,4
-,3.72,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Lucky Ducky DIPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.00,(760) 707-1655,5
-,3.55,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Lunch Pale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.30,(760) 707-1655,6
-,-,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Main Squeeze,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.50,(760) 707-1655,1
-,4.38,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Man-Baby,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.50,(760) 707-1655,13
-,4.21,American IPA,Pizza Port  Bressi Ranch,7607071655,Manatee Feet,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.20,(760) 707-1655,1
-,4.03,American Porter,Pizza Port  Bressi Ranch,7607071655,May The Port Be With You,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.00,(760) 707-1655,9
-,3.68,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Mel Dorado,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.99,(760) 707-1655,4
-,-,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Mesosphere,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.20,(760) 707-1655,4
-,3.29,Quadrupel (Quad),Pizza Port  Bressi Ranch,7607071655,MiCano Quad-Dizzle,Carlsbad,CA,Pizza_Port__Bressi_Ranch,8.10,(760) 707-1655,7
-,3.92,American IPA,Pizza Port  Bressi Ranch,7607071655,Middle Man,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,26
-,3.9,Schwarzbier,Pizza Port  Bressi Ranch,7607071655,Midnight Expression,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.00,(760) 707-1655,371
-,3.6,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Mike's Pale Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,5
-,2,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Mintimidator,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.40,(760) 707-1655,1
-,3.57,American Stout,Pizza Port  Bressi Ranch,7607071655,Misty Morning,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.70,(760) 707-1655,2
-,4.49,American IPA,Pizza Port  Bressi Ranch,7607071655,Mosey,Carlsbad,CA,Pizza_Port__Bressi_Ranch,7.50,(760) 707-1655,1
-,3.83,English Dark Mild Ale,Pizza Port  Bressi Ranch,7607071655,Nerf Herder,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.30,(760) 707-1655,20
-,-,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,New Break,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.40,(760) 707-1655,0
-,3.61,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Newbreak Pale Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,6.20,(760) 707-1655,6
-,4.14,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Night Rider,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,83
-,4.34,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Night Rider - Bourbon Barrel Aged,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,86
-,3.88,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Night Rider - Chocolate Mint,Carlsbad,CA,Pizza_Port__Bressi_Ranch,10.00,(760) 707-1655,3
-,3.64,American Double / Imperial Stout,Pizza Port  Bressi Ranch,7607071655,Night Rider With Cocoa Nibs & Habaneros,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,3.82,Witbier,Pizza Port  Bressi Ranch,7607071655,Nip WIt,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.50,(760) 707-1655,2
-,3.41,Cream Ale,Pizza Port  Bressi Ranch,7607071655,No Surf Cream Ale,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.30,(760) 707-1655,9
-,3.61,American Amber / Red Ale,Pizza Port  Bressi Ranch,7607071655,O.B. Chronic,Carlsbad,CA,Pizza_Port__Bressi_Ranch,4.70,(760) 707-1655,25
-,3.61,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,OBehave,Carlsbad,CA,Pizza_Port__Bressi_Ranch,9.40,(760) 707-1655,5
-,4.41,American IPA,Pizza Port  Bressi Ranch,7607071655,Off Shore IPA,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,2
-,3.78,American Double / Imperial IPA,Pizza Port  Bressi Ranch,7607071655,Off The Chain,Carlsbad,CA,Pizza_Port__Bressi_Ranch,?,(760) 707-1655,20
-,3.61,American Pale Ale (APA),Pizza Port  Bressi Ranch,7607071655,Old Ball & Chain,Carlsbad,CA,Pizza_Port__Bressi_Ranch,5.60,(760) 707-1655,4
